,jaenan_sn,address_si,address_gu,address_dong,call_d,call_t,Address,Address2_x,Address3_x,Address4_x,Address2_y,Address3_y,Address4_y,Freq,Location,latitude,longitude,Branch Name,Latitude,Longitude
5388,WS4113896607,경기도,광명시,하안동,20220508,1557,"경기도, 광명시, 하안동","경기도, 광명시",광명시,경기도,"경기도, 광명시",광명시,경기도,11,"(37.4611134, 126.8698981)",37.4611134,126.8698981,광명노온,37.4472,126.8589
5389,WT4114116180,경기도,광명시,하안동,20220618,1534,"경기도, 광명시, 하안동","경기도, 광명시",광명시,경기도,"경기도, 광명시",광명시,경기도,11,"(37.4611134, 126.8698981)",37.4611134,126.8698981,광명노온,37.4472,126.8589
5390,WS4114017754,경기도,광명시,하안동,20220531,1133,"경기도, 광명시, 하안동","경기도, 광명시",광명시,경기도,"경기도, 광명시",광명시,경기도,11,"(37.4611134, 126.8698981)",37.4611134,126.8698981,광명노온,37.4472,126.8589
5391,WP4113496474,경기도,광명시,소하동,20220225,1224,"경기도, 광명시, 소하동","경기도, 광명시",광명시,경기도,"경기도, 광명시",광명시,경기도,10,"(37.4432784, 126.8823406)",37.4432784,126.8823406,광명노온,37.4472,126.8589
5392,WR4113746459,경기도,광명시,소하동,20220408,2244,"경기도, 광명시, 소하동","경기도, 광명시",광명시,경기도,"경기도, 광명시",광명시,경기도,10,"(37.4432784, 126.8823406)",37.4432784,126.8823406,광명노온,37.4472,126.8589
5393,WP4113443165,경기도,광명시,소하동,20220214,1209,"경기도, 광명시, 소하동","경기도, 광명시",광명시,경기도,"경기도, 광명시",광명시,경기도,10,"(37.4432784, 126.8823406)",37.4432784,126.8823406,광명노온,37.4472,126.8589
5394,WO4113270411,경기도,광명시,소하동,20220104,1629,"경기도, 광명시, 소하동","경기도, 광명시",광명시,경기도,"경기도, 광명시",광명시,경기도,10,"(37.4432784, 126.8823406)",37.4432784,126.8823406,광명노온,37.4472,126.8589
5395,WO4113279515,경기도,광명시,소하동,20220106,2355,"경기도, 광명시, 소하동","경기도, 광명시",광명시,경기도,"경기도, 광명시",광명시,경기도,10,"(37.4432784, 126.8823406)",37.4432784,126.8823406,광명노온,37.4472,126.8589
5396,WQ4113640041,경기도,광명시,소하동,20220320,1144,"경기도, 광명시, 소하동","경기도, 광명시",광명시,경기도,"경기도, 광명시",광명시,경기도,10,"(37.4432784, 126.8823406)",37.4432784,126.8823406,광명노온,37.4472,126.8589
5397,WS4113860911,경기도,광명시,소하동,20220501,1701,"경기도, 광명시, 소하동","경기도, 광명시",광명시,경기도,"경기도, 광명시",광명시,경기도,10,"(37.4432784, 126.8823406)",37.4432784,126.8823406,광명노온,37.4472,126.8589
5398,WS4113989585,경기도,광명시,소하동,20220526,305,"경기도, 광명시, 소하동","경기도, 광명시",광명시,경기도,"경기도, 광명시",광명시,경기도,10,"(37.4432784, 126.8823406)",37.4432784,126.8823406,광명노온,37.4472,126.8589
5399,WS4113995832,경기도,광명시,소하동,20220527,1113,"경기도, 광명시, 소하동","경기도, 광명시",광명시,경기도,"경기도, 광명시",광명시,경기도,10,"(37.4432784, 126.8823406)",37.4432784,126.8823406,광명노온,37.4472,126.8589
5400,WT4114039653,경기도,광명시,소하동,20220604,906,"경기도, 광명시, 소하동","경기도, 광명시",광명시,경기도,"경기도, 광명시",광명시,경기도,10,"(37.4432784, 126.8823406)",37.4432784,126.8823406,광명노온,37.4472,126.8589
5401,WR4113851136,경기도,시흥시,무지내동,20220429,1537,"경기도, 시흥시, 무지내동","경기도, 시흥시",시흥시,경기도,"경기도, 시흥시",시흥시,경기도,1,"(37.4165822, 126.8398636)",37.4165822,126.8398636,광명노온,37.4472,126.8589
5402,WO4113310672,경기도,광명시,옥길동,20220114,1859,"경기도, 광명시, 옥길동","경기도, 광명시",광명시,경기도,"경기도, 광명시",광명시,경기도,1,"(37.4645748, 126.8381522)",37.4645748,126.8381522,광명노온,37.4472,126.8589
5403,WQ4113563790,경기도,시흥시,매화동,20220308,1922,"경기도, 시흥시, 매화동","경기도, 시흥시",시흥시,경기도,"경기도, 시흥시",시흥시,경기도,1,"(37.4146146, 126.8128331)",37.4146146,126.8128331,광명노온,37.4472,126.8589
5404,WR4113706927,경기도,김포시,풍무동,20220401,901,"경기도, 김포시, 풍무동","경기도, 김포시",김포시,경기도,"경기도, 김포시",김포시,경기도,4,"(37.6067383, 126.7228355)",37.6067383,126.7228355,김포,37.6468,126.7624
5405,WP4113398957,경기도,김포시,풍무동,20220204,1043,"경기도, 김포시, 풍무동","경기도, 김포시",김포시,경기도,"경기도, 김포시",김포시,경기도,4,"(37.6067383, 126.7228355)",37.6067383,126.7228355,김포,37.6468,126.7624
5406,WP4113477686,경기도,김포시,풍무동,20220221,1920,"경기도, 김포시, 풍무동","경기도, 김포시",김포시,경기도,"경기도, 김포시",김포시,경기도,4,"(37.6067383, 126.7228355)",37.6067383,126.7228355,김포,37.6468,126.7624
5407,WR4113856533,경기도,김포시,풍무동,20220430,1910,"경기도, 김포시, 풍무동","경기도, 김포시",김포시,경기도,"경기도, 김포시",김포시,경기도,4,"(37.6067383, 126.7228355)",37.6067383,126.7228355,김포,37.6468,126.7624
5408,WQ4135915802,경기도,고양시 일산서구,대화동,20220331,1349,"경기도, 고양시 일산서구, 대화동","경기도, 고양시 일산서구",고양시 일산서구,경기도,"경기도, 고양시 일산서구",고양시 일산서구,경기도,7,"(37.6777329, 126.7502918)",37.6777329,126.7502918,김포,37.6468,126.7624
5409,WR4135937090,경기도,고양시 일산서구,대화동,20220411,1028,"경기도, 고양시 일산서구, 대화동","경기도, 고양시 일산서구",고양시 일산서구,경기도,"경기도, 고양시 일산서구",고양시 일산서구,경기도,7,"(37.6777329, 126.7502918)",37.6777329,126.7502918,김포,37.6468,126.7624
5410,WO4135765819,경기도,고양시 일산서구,대화동,20220103,654,"경기도, 고양시 일산서구, 대화동","경기도, 고양시 일산서구",고양시 일산서구,경기도,"경기도, 고양시 일산서구",고양시 일산서구,경기도,7,"(37.6777329, 126.7502918)",37.6777329,126.7502918,김포,37.6468,126.7624
5411,WT4136067142,경기도,고양시 일산서구,대화동,20220626,643,"경기도, 고양시 일산서구, 대화동","경기도, 고양시 일산서구",고양시 일산서구,경기도,"경기도, 고양시 일산서구",고양시 일산서구,경기도,7,"(37.6777329, 126.7502918)",37.6777329,126.7502918,김포,37.6468,126.7624
5412,WO4135796488,경기도,고양시 일산서구,대화동,20220126,1523,"경기도, 고양시 일산서구, 대화동","경기도, 고양시 일산서구",고양시 일산서구,경기도,"경기도, 고양시 일산서구",고양시 일산서구,경기도,7,"(37.6777329, 126.7502918)",37.6777329,126.7502918,김포,37.6468,126.7624
5413,WP4135849883,경기도,고양시 일산서구,대화동,20220228,1626,"경기도, 고양시 일산서구, 대화동","경기도, 고양시 일산서구",고양시 일산서구,경기도,"경기도, 고양시 일산서구",고양시 일산서구,경기도,7,"(37.6777329, 126.7502918)",37.6777329,126.7502918,김포,37.6468,126.7624
5414,WR4135956330,경기도,고양시 일산서구,대화동,20220422,2047,"경기도, 고양시 일산서구, 대화동","경기도, 고양시 일산서구",고양시 일산서구,경기도,"경기도, 고양시 일산서구",고양시 일산서구,경기도,7,"(37.6777329, 126.7502918)",37.6777329,126.7502918,김포,37.6468,126.7624
5415,WQ4113532939,경기도,김포시,고촌읍,20220303,1845,"경기도, 김포시, 고촌읍","경기도, 김포시",김포시,경기도,"경기도, 김포시",김포시,경기도,7,"(37.60599, 126.76195)",37.60599,126.76195,김포,37.6468,126.7624
5416,WQ4113691454,경기도,김포시,고촌읍,20220329,1032,"경기도, 김포시, 고촌읍","경기도, 김포시",김포시,경기도,"경기도, 김포시",김포시,경기도,7,"(37.60599, 126.76195)",37.60599,126.76195,김포,37.6468,126.7624
5417,WP4113423724,경기도,김포시,고촌읍,20220210,52,"경기도, 김포시, 고촌읍","경기도, 김포시",김포시,경기도,"경기도, 김포시",김포시,경기도,7,"(37.60599, 126.76195)",37.60599,126.76195,김포,37.6468,126.7624
5418,WP4113507729,경기도,김포시,고촌읍,20220227,1258,"경기도, 김포시, 고촌읍","경기도, 김포시",김포시,경기도,"경기도, 김포시",김포시,경기도,7,"(37.60599, 126.76195)",37.60599,126.76195,김포,37.6468,126.7624
5419,WQ4113668899,경기도,김포시,고촌읍,20220325,1312,"경기도, 김포시, 고촌읍","경기도, 김포시",김포시,경기도,"경기도, 김포시",김포시,경기도,7,"(37.60599, 126.76195)",37.60599,126.76195,김포,37.6468,126.7624
5420,WQ4113693620,경기도,김포시,고촌읍,20220329,1758,"경기도, 김포시, 고촌읍","경기도, 김포시",김포시,경기도,"경기도, 김포시",김포시,경기도,7,"(37.60599, 126.76195)",37.60599,126.76195,김포,37.6468,126.7624
5421,WT4114070502,경기도,김포시,고촌읍,20220610,629,"경기도, 김포시, 고촌읍","경기도, 김포시",김포시,경기도,"경기도, 김포시",김포시,경기도,7,"(37.60599, 126.76195)",37.60599,126.76195,김포,37.6468,126.7624
5422,WQ4113592870,경기도,김포시,사우동,20220313,153,"경기도, 김포시, 사우동","경기도, 김포시",김포시,경기도,"경기도, 김포시",김포시,경기도,3,"(37.6199671, 126.726365)",37.6199671,126.726365,김포,37.6468,126.7624
5423,WQ4113665665,경기도,김포시,사우동,20220324,2101,"경기도, 김포시, 사우동","경기도, 김포시",김포시,경기도,"경기도, 김포시",김포시,경기도,3,"(37.6199671, 126.726365)",37.6199671,126.726365,김포,37.6468,126.7624
5424,WO4113355328,경기도,김포시,사우동,20220125,1629,"경기도, 김포시, 사우동","경기도, 김포시",김포시,경기도,"경기도, 김포시",김포시,경기도,3,"(37.6199671, 126.726365)",37.6199671,126.726365,김포,37.6468,126.7624
5425,WO4135793690,경기도,고양시 일산동구,장항동,20220124,1216,"경기도, 고양시 일산동구, 장항동","경기도, 고양시 일산동구",고양시 일산동구,경기도,"경기도, 고양시 일산동구",고양시 일산동구,경기도,5,"(37.6495, 126.7653867)",37.6495,126.7653867,김포,37.6468,126.7624
5426,WT4136067871,경기도,고양시 일산동구,장항동,20220626,1433,"경기도, 고양시 일산동구, 장항동","경기도, 고양시 일산동구",고양시 일산동구,경기도,"경기도, 고양시 일산동구",고양시 일산동구,경기도,5,"(37.6495, 126.7653867)",37.6495,126.7653867,김포,37.6468,126.7624
5427,WR4135925276,경기도,고양시 일산동구,장항동,20220405,940,"경기도, 고양시 일산동구, 장항동","경기도, 고양시 일산동구",고양시 일산동구,경기도,"경기도, 고양시 일산동구",고양시 일산동구,경기도,5,"(37.6495, 126.7653867)",37.6495,126.7653867,김포,37.6468,126.7624
5428,WS4136007466,경기도,고양시 일산동구,장항동,20220523,731,"경기도, 고양시 일산동구, 장항동","경기도, 고양시 일산동구",고양시 일산동구,경기도,"경기도, 고양시 일산동구",고양시 일산동구,경기도,5,"(37.6495, 126.7653867)",37.6495,126.7653867,김포,37.6468,126.7624
5429,WQ4135883449,경기도,고양시 일산동구,장항동,20220315,1718,"경기도, 고양시 일산동구, 장항동","경기도, 고양시 일산동구",고양시 일산동구,경기도,"경기도, 고양시 일산동구",고양시 일산동구,경기도,5,"(37.6495, 126.7653867)",37.6495,126.7653867,김포,37.6468,126.7624
5430,WO4135803829,경기도,고양시 일산동구,백석동,20220131,941,"경기도, 고양시 일산동구, 백석동","경기도, 고양시 일산동구",고양시 일산동구,경기도,"경기도, 고양시 일산동구",고양시 일산동구,경기도,9,"(37.6436734, 126.7878528)",37.6436734,126.7878528,김포,37.6468,126.7624
5431,WP4135814957,경기도,고양시 일산동구,백석동,20220207,1333,"경기도, 고양시 일산동구, 백석동","경기도, 고양시 일산동구",고양시 일산동구,경기도,"경기도, 고양시 일산동구",고양시 일산동구,경기도,9,"(37.6436734, 126.7878528)",37.6436734,126.7878528,김포,37.6468,126.7624
5432,WR4135944856,경기도,고양시 일산동구,백석동,20220415,2000,"경기도, 고양시 일산동구, 백석동","경기도, 고양시 일산동구",고양시 일산동구,경기도,"경기도, 고양시 일산동구",고양시 일산동구,경기도,9,"(37.6436734, 126.7878528)",37.6436734,126.7878528,김포,37.6468,126.7624
5433,WT4136037042,경기도,고양시 일산동구,백석동,20220609,1235,"경기도, 고양시 일산동구, 백석동","경기도, 고양시 일산동구",고양시 일산동구,경기도,"경기도, 고양시 일산동구",고양시 일산동구,경기도,9,"(37.6436734, 126.7878528)",37.6436734,126.7878528,김포,37.6468,126.7624
5434,WT4136068977,경기도,고양시 일산동구,백석동,20220627,808,"경기도, 고양시 일산동구, 백석동","경기도, 고양시 일산동구",고양시 일산동구,경기도,"경기도, 고양시 일산동구",고양시 일산동구,경기도,9,"(37.6436734, 126.7878528)",37.6436734,126.7878528,김포,37.6468,126.7624
5435,WS4135970234,경기도,고양시 일산동구,백석동,20220501,110,"경기도, 고양시 일산동구, 백석동","경기도, 고양시 일산동구",고양시 일산동구,경기도,"경기도, 고양시 일산동구",고양시 일산동구,경기도,9,"(37.6436734, 126.7878528)",37.6436734,126.7878528,김포,37.6468,126.7624
5436,WS4135985287,경기도,고양시 일산동구,백석동,20220510,934,"경기도, 고양시 일산동구, 백석동","경기도, 고양시 일산동구",고양시 일산동구,경기도,"경기도, 고양시 일산동구",고양시 일산동구,경기도,9,"(37.6436734, 126.7878528)",37.6436734,126.7878528,김포,37.6468,126.7624
5437,WT4136024547,경기도,고양시 일산동구,백석동,20220602,733,"경기도, 고양시 일산동구, 백석동","경기도, 고양시 일산동구",고양시 일산동구,경기도,"경기도, 고양시 일산동구",고양시 일산동구,경기도,9,"(37.6436734, 126.7878528)",37.6436734,126.7878528,김포,37.6468,126.7624
5438,WQ4135873849,경기도,고양시 일산동구,백석동,20220311,2136,"경기도, 고양시 일산동구, 백석동","경기도, 고양시 일산동구",고양시 일산동구,경기도,"경기도, 고양시 일산동구",고양시 일산동구,경기도,9,"(37.6436734, 126.7878528)",37.6436734,126.7878528,김포,37.6468,126.7624
5439,WS4135990042,경기도,고양시 일산동구,마두동,20220512,2324,"경기도, 고양시 일산동구, 마두동","경기도, 고양시 일산동구",고양시 일산동구,경기도,"경기도, 고양시 일산동구",고양시 일산동구,경기도,6,"(37.6577703, 126.7846924)",37.6577703,126.7846924,김포,37.6468,126.7624
